id,title,artist,chart_date,chords
993,There Goes My Everything,Elvis Presley,1971-01-16,N|V|IV|V7|I|I7|ii|I7|IV|IV|iii|ii|I|V7|I|I|I|IV|I|I|I|V7|I|I|I|IV|I|I|I|V7|I|I|I|V7|I|I7|IV|V7|I|I|I|I7|ii|I7|IV|IV|iii|ii|I|V7|I|I|I|IV|I|I|I|V7|I|I|I|IV|I|I|I|V7|I|I|I|V7|I|I7|IV|V7|I|I|I|I7|ii|I7|IV|IV|iii|ii|I|V7|I|I|I|I7|ii|I7|IV|IV|iii|ii|I|V7|IV|I|I|N|N|N
995,Gloria,Laura Branigan,1982-11-27,N|I|I|I|I|I|V|I|V|I|V|I|V|I|V|I|V|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|I|I|V|I|V|I|V|IV|I|IV|I|IV|I|I|V|I|V|I|V|IV|I|IV|I|IV|I|I|V|I|V|I|V|IV|I|IV|I|IV|I|I|V|I|V|I|V|IV|I|IV|I|IV|I|vi|II|V|Imaj7|IV|V|IV|I|IV|I|IV|I|V|V|I|I|V|V|I|I|V|bVII|IV|V|IV|I|IV|I|IV|I|I|V|I|V|I|V|IV|I|IV|I|IV|I|I|V|I|V|I|V|IV|I|IV|I|IV|I|vi|II|V|Imaj7|IV|V|IV|I|IV|I|IV|I|I|I|V|I|V|I|V|I|V|I|V|I|V|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|I|I|V|I|V|I|V|IV|I|IV|I|IV|I|I|V|I|V|I|V|IV|I|IV|I|IV|I|I|V|I|V|I|V|IV|I|IV|I|IV|I|I|V|I|V|I|V|IV|I|IV|I|IV|I|vi|II|V|Imaj7|IV|V|IV|I|IV|I|IV|I|I|V|I|V|I|V|IV|I|IV|I|IV|I|I|V|I|V|I|V|IV|I|IV|I|IV|I|vi|II|V|Imaj7|IV|V|IV|I|IV|I|IV|I|I|V|I|V|I|V|IV|I|IV|I|IV|I|I|V|I|V|I|V|IV|I|IV|I|IV|I|I|V|I|V|I|V|IV|I|IV|I|IV|I|I|N
1002,Freeze-Frame,The J. Geils Band,1982-03-20,N|X|X|X|I|I|bVII|IV|I|I|bVII|IV|IV|I|I|bVII|IV|I|I|bVII|IV|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|V|V|IV|IV|IV|V|bVI|VI|bVI|V|bVI|bVII|VII|VII|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|V|V|IV|IV|IV|V|bVI|VI|bVI|V|bVI|bVII|VII|VII|I|N|I|N|I|N|I|N|V|N|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|V|V|IV|IV|IV|V|bVI|VI|bVI|V|bVI|bVII|VII|VII|I|N|I|N|I|N|I|N|V|N|N|I7|I7|I7|I7|I7|I7|I7|I7|I|I|bVII|IV|I|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|V|V|IV|IV|IV|V|bVI|VI|bVI|V|bVI|bVII|VII|VII|I|N|I|N|I|N|I|N|V|N|N|I|I|bVII|IV|I|I|bVII|IV|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|N|N|N|N|N
1003,Baby Come Back,Player,1978-01-28,N|X|X|IV|iii7|iii7|IV|iii7|IV|iii7|vi|N|N|IV|iii7|IV|iii7|IV|iii7|IV|X|VI7|IVmaj7|iii7|vi|ii7|iii7|vi|IVmaj7|iii7|vi|ii7|iii7|vi|bVIImaj7|bVIImaj7|IV|iii7|iii7|IV|iii7|IV|iii7|IV|iii7|IV|X|VI7|IVmaj7|iii7|vi|ii7|iii7|vi|IVmaj7|iii7|vi|ii7|iii7|vi|bVIImaj7|X|V7|bIIImaj7|bVIImaj7|bIIImaj7|bVIImaj7|bIIImaj7|ii7|v|X|X|N|N|IVmaj7|iii7|vi|ii7|iii7|vi|IVmaj7|iii7|vi|ii7|iii7|vi|ii7|iii7|vi|IVmaj7|iii7|vi|ii7|iii7|vi|IVmaj7|iii7|vi|vi|ii7|iii7|vi|vi|N
1006,Three Hearts In A Tangle,Roy Drusky,1961-06-26,N|I|I7|IV|IV|I|V7|I|I|I|V7|I|I|I|I|V7|V7|I|I7|IV|IV|I|V7|I|I|I|V7|I|I|I|I|V7|V7|I|I7|IV|IV|I|V7|I|I|I|I|I7|IV|IV|IV|I|V7|I|I|I|I|V7|I|I|I|I|V7|V7|I|I7|IV|IV|I|V7|I|I|I|V7|I|I|I|I|V7|V7|I|I7|IV|IV|I|V7|N|I|I|N|N|N|N|N
1007,Unchained Melody,Righteous Brothers,1990-10-20,N|I|vi|IV|V|I|vi|V|V|I|vi|IV|V|I|vi|V|V|I|V|vi|iii|IV|V|I|I7|IV|V|IV|bIII|IV|V|I|IV|V|IV|bIII|IV|V|I|I|vi|IV|V|I|vi|V|V|I|vi|IV|V|I|vi|V|V|I|V|vi|iii|IV|V|V|I|vi|IV|iv|I|I|N|N|N
1009,The Millionaire,Dr. Hook,1975-09-06,N|N|N|I|V|I|V|V|I|V|I|V|vi|iii|ii|V|I|V|I|V|vi|iii|ii|V|V|I|V|vi|iii|IV|V|I|V|vi|iii|IV|I|IV|IV|ii|V|I|V|I|V|I|V|I|V|vi|iii|ii|V|I|V|I|V|vi|iii|ii|V|V|I|V|vi|iii|IV|V|I|V|vi|iii|IV|I|IV|IV|ii|V|I|I|IV|V|I|I7|III|vi|ii|IV|iv|I|I|vi|IV|X|V|I|V|vi|iii|IV|V|I|V|vi|iii|IV|I|IV|IV|ii|V|I|IV|I|V|I|V|I|V|I|V|I|V|I|V|I|V|I|V|I|V|V|N
1011,I Drove All Night,Cyndi Lauper,1989-07-29,N|V|V|IV|IV|I|I|I|V|V|IV|IV|V|V|IV|vi|I|IV|V|V|IV|IV|V|V|IV|IV|I|I|iii|IV|I|vi|V|V|iii|IV|I|vi|V|V|IV|IV|IV|IV|IV|I|I|I|V|V|IV|IV|V|V|IV|vi|I|IV|V|V|IV|IV|V|V|IV|IV|I|I|iii|IV|I|vi|V|V|iii|IV|I|vi|V|V|IV|IV|IV|IV|vi|IV|I|iii|IV|V|V|vi|IV|I|iii|IV|V|V|IV|IV|V|V|IV|IV|I|I|iii|IV|I|vi|V|V|iii|IV|I|vi|V|V|IV|IV|I|vi|V|V|IV|IV|V|V|IV|IV|vi|IV|I|iii|IV|V|vi|IV|I|iii|IV|V|V|N
1012,All This Time,Sting,1991-02-23,N|N|N|I|vi7|I|IV|I|vi7|I|IV|I|vi7|I|IV|V|I|V|I|I|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|V|IV|vi|vi|II7|IV|X|V|X|V|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|V|IV|vi|vi|II7|IV|X|V|X|V|I|vi|I|vi|vi|II7|IV|X|V|X|V|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|I|vi|V|IV|vi|vi|II7|IV|X|V|X|V|I|vi|I|vi|vi|II7|IV|X|V|X|V|I|vi|I|IV|I|vi|I|IV|I|vi|I|IV|V|I|V|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|vi|vi|II|IV|X|V|X|V|I|vi|I|vi|vi|II|IV|X|V|X|V|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|N
1013,Time Will Reveal,Debarge,1984-02-11,N|N|N|iv|I|iv|I|I|iv|Imaj7|iv|Imaj7|iv|Imaj7|iv|vii7|III7|vi7|II7|V7|vi7|II7|vii7|iv|Imaj7|iv|Imaj7|iv|Imaj7|iv|vii7|III7|vi7|II7|X|V7|vi7|II7|X|V7|vi7|II7|Vmaj7|X|IVmaj7|X|ii7|iii7|IVmaj7|X|X|I|iii7|IVmaj7|IV|X|vi7|iii7|#iv7|VII7|X|iii7|vi7|ii7|V7|V7|iv|Imaj7|iv|Imaj7|Imaj7|iv|Imaj7|iv|Imaj7|iv|Imaj7|iv|vii7|III7|vi7|II7|X|V7|vi7|II7|X|V7|vi7|II7|Vmaj7|X|IVmaj7|X|ii7|iii7|IVmaj7|X|X|I|iii7|IVmaj7|IV|X|vi7|iii7|#iv7|VII7|X|iii7|vi7|ii7|V7|X|I|iii7|IVmaj7|IV|X|vi7|iii7|#iv7|VII7|X|iii7|vi7|ii7|V7|V7|iv|Imaj7|iv|Imaj7|iv|iv|I|iv|iv|I|iv|iv|I|iv|iv|vii7|iii7|iii7|vi7|II7|X|V7|vi7|II7|X|V7|vi7|II7|Vmaj7|X|IVmaj7|X|ii7|iii7|IVmaj7|X|X|I|iii7|IVmaj7|IV|X|vi7|iii7|#iv7|VII7|X|iii7|vi7|ii7|V7|X|I|iii7|IVmaj7|IV|X|vi7|iii7|#iv7|VII7|X|iii7|vi7|ii7|V7|X|I|iii7|IVmaj7|IV|X|vi7|iii7|iii7|N
1014,Play That Funky Music,Wild Cherry,1976-07-24,N|X|X|X|X|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|bIII7|bIII7|bIII7|bIII7|bIII7|#IV7|V7|V7|V7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|bIII7|bIII7|bIII7|bIII7|bIII7|#IV7|V7|V7|V7|I7|I7|I7|I7|bIII7|bIII7|bIII7|bIII7|bIII7|bIII7|bIII7|bIII7|bIII7|N
1018,In The Midnight Hour,Wilson Pickett,1965-07-10,N|bVII|V|IV|bIII|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|V7|IV7|V7|IV7|I|IV|I|IV|I|IV|bVII|V|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|V7|IV7|V7|IV7|I|IV|I|IV|I|IV|bVII|V|V|I|IV|I|IV|I|bVII|V|I|IV|I|IV|I|IV|V|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|IV|N|N|N
1019,The Arms Of Orion,Prince (With Sheena Easton),1989-12-16,N|X|X|X|X|N|I|vi7|V|V|IV|I|ii7|X|X|X|I|iii7|IV|I|IV|I|ii7|X|V7|I|iii7|IV|I|IV|I|ii7|bVIImaj7|vi7|V7|V7|I|V|I|IVmaj7|ii7|I|V|I|IVmaj7|ii7|bVIImaj7|vi7|V7|V|I|iii7|IV|I|IV|I|ii|X|V7|I|iii7|IV|I|IV|I|ii7|bVIImaj7|vi7|V7|V7|I|V|I|IVmaj7|ii7|I|V|I|IVmaj7|ii7|bVIImaj7|vi7|V7|V|IV|vi7|iii7|IV|bVIImaj7|vi7|V7|V|I|iii7|IV|I|IV|I|ii|X|V7|I|iii7|IV|I|IV|I|ii|X|V7|I|iii7|IV|I|IV|I|ii|X|V7|I|V|I|IVmaj7|ii7|I|V|I|IVmaj7|ii7|bVIImaj7|vi7|V7|V|I|V|I|IVmaj7|ii7|I|V|I|IVmaj7|ii7|bVIImaj7|vi7|V7|V|I|V|I|IVmaj7|ii7|I|V|I|IVmaj7|ii7|bVIImaj7|vi7|V7|V|V|N
1020,Hey You! Get Off My Mountain,The Dramatics,1973-05-26,N|V7|iii|V7|iii|iii|V7|iii|V7|iii|V7|iii|V7|V7|V|Imaj7|Imaj7|V7|V7|Imaj7|Imaj7|V7|V7|V7|iii7|VI7|V7|iii7|VI7|V7|iii7|IVmaj7|V7|V7|iii|V7|iii|V7|iii|V7|V7|V7|V7|X|X|Imaj7|Imaj7|V7|V7|Imaj7|Imaj7|V7|V7|V7|V7|iii7|VI7|V7|iii7|VI7|V7|iii7|IVmaj7|V7|V7|iii|V7|iii|V7|iii|V7|iii|V7|iii|V7|iii|iii|N
1021,Soul Dance Number Three,Wilson Pickett,1967-07-01,N|N|N|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|bIII|bII|V|I|I|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|bIII|bII|V|I|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|N|N|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|N
1024,Baby What You Want Me To Do,Jimmy Reed,1960-05-16,N|N|N|N|I7|I7|I7|I7|I7|I7|IV7|IV7|I7|I7|V7|V7|V7|V7|I7|I7|V7|I7|I7|I7|I7|IV7|IV7|I7|I7|V7|V7|V7|V7|I7|I7|V7|V7|I7|I7|I7|I7|IV7|IV7|I7|I7|V7|V7|V7|V7|I7|I7|V7|V7|I7|I7|I7|I7|IV7|IV7|I7|I7|V7|V7|V7|V7|I7|I7|V7|V7|I7|I7|I7|I7|IV7|IV7|I7|I7|I7|N
1027,Lucky,Greg Kihn,1985-02-16,N|N|i|i|i|i|i|i|i|i|i|vii7|III7|VImaj7|vii7|III7|i|vii7|III7|VImaj7|vii7|III7|i|vii7|III7|VImaj7|vii7|III7|i|vii7|III7|VImaj7|vii7|III7|VImaj7|vii7|III7|VImaj7|vii7|III7|VImaj7|vii7|III7|VImaj7|V|V7|iv|v|iv7|iv7|iv|v|iv7|iv7|i|vii7|III7|VImaj7|vii7|III7|VImaj7|vii7|III7|VImaj7|V|V7|iv|v|iv7|iv7|iv|v|iv7|iv7|iv|v|iv7|iv7|iv|v|iv7|iv7|iv7|i|vii7|III7|VImaj7|vii7|III7|VImaj7|vii7|III7|VImaj7|V|V7|iv|v|iv7|iv7|iv|v|iv7|iv7|iv|v|iv7|iv7|iv|v|iv7|iv7|iv7|i|vii7|III7|VImaj7|vii7|III7|VImaj7|vii7|III7|VImaj7|V|V7|iv|v|iv7|iv7|iv|v|iv7|iv7|iv|v|iv7|iv7|iv|v|iv7|iv7|iv7|i|vii7|III7|VImaj7|vii7|III7|i|vii7|III7|VImaj7|vii7|III7|i|vii7|III7|VImaj7|vii7|III7|i|vii7|III7|VImaj7|V|V7|iv|v|iv7|iv7|N|N|N
1031,We Don't Need Another Hero (Thunderdome),Tina Turner,1985-09-07,N|I|V|I|V|ii7|V|II|II|II|I|V|I|V|ii7|V|II|II|I|V|I|V|ii7|V|II|II|IV|V|ii7|ii7|IV|V|ii7|V|IV|V|IV|V|V|IV|V|IV|V|V|I|V|IV|V|ii|ii|I|V|I|V|ii7|V|II|II|I|V|I|V|ii7|V|II|II|IV|V|ii7|ii7|IV|V|ii7|ii7|V|IV|V|IV|V|V|IV|V|IV|V|V|I|V|IV|V|ii|I|bVII|V|bVII|ii|bIII|IV|bIII|IV7|IV7|IV7|IV|V|V|IV|V|IV|V|V|V|I|V|IV|V|V|IV|V|IV|V|V|IV|V|V|IV|V|V|IV|V|IV|V|V|I|V|IV|V|ii|ii|V|IV|V|IV|V|V|IV|V|IV|V|V|I|V|IV|V|ii|ii|ii|ii|ii|ii|ii|ii|N
1032,Down And Out In New York City,James Brown,1973-04-07,N|N|i7|IV7|i7|IV7|IV7|ii7|ii7|ii7|ii7|ii7|ii7|ii7|ii7|IV|I|V|N|N|i7|IV7|i7|IV7|IV7|ii7|ii7|ii7|ii7|ii7|ii7|ii7|ii7|IV|I|V|IV|I|V|ii|IV|I|V|ii|IV|I|V|ii|I7|v7|v7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|IV7|ii7|ii7|ii7|ii7|ii7|ii7|ii7|ii7|IV|I|V|IV|I|V|ii|IV|I|V|ii|IV|I|V|ii|ii|I7|v7|X|X|X|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|i7|IV7|IV7|N
1033,Goin' Back,The Byrds,1967-11-18,N|I|I|I|I|I|I|bVII|bVII|I|I|I|I|bVII|bVII|I|I|vi|vi|iii|iii|vi|vi|I|I|IV|X|I|I|IV|X|I|I|I|I|bVII|bVII|I|I|I|I|bVII|bVII|I|I|vi|vi|iii|iii|vi|vi|I|I|IV|X|I|I|IV|X|I|I|I|X|X|I|I|X|X|I|I|vi|vi|iii|iii|vi|vi|I|I|IV|X|I|I|IV|X|X|X|X|X|X|I|I|X|X|I|I|vi|vi|iii|iii|vi|vi|I|I|I|N
1034,Sugar Magnolia,Grateful Dead,1973-02-10,N|I|I|IV|I|I|V|I|I|I|IV|I|I|V|I|I|V|I|I|I|I|IV|I|I|bVII|V|I|I|iii|vi|V|IV|I|I|I|V|I|I|I|I|IV|I|I|bVII|V|I|I|iii|vi|V|IV|I|I|I|V|I|I|IV|bVII|IV|IV|I|IV|IV|bVII|IV|IV|V|I|I|I|V|I|I|I|IV|I|I|V|I|I|I|IV|I|I|V|I|I|V|I|I|I|I|IV|I|I|bVII|V|I|I|iii|vi|V|IV|I|I|I|V|I|I|I|I|IV|I|I|bVII|V|I|I|iii|vi|V|IV|I|I|I|V|I|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|V|bVII|IV|IV|IV|IV|I|V|I|I|IV|bVII|IV|IV|I|IV|IV|bVII|IV|IV|V|I|I|I|V|I|I|I|I|IV|I|I|I|IV|I|II|II|V|II|II|VI|V|IV|I|V|II|I|V|II|II|N|II|II|V|II|VI|V|II|II|V|II|VI|V|II|II|V|II|VI|V|II|II|V|II|VI|V|II|II|V|II|VI|V|II|II|V|II|VI|V|V|N
1037,Town Without Pity,Gene Pitney,1961-12-04,N|N|N|i|iv|VI7|X|V7|i|i|iv|iv|X|I7|iv|iv|III|X|V7|i|i|iv|iv|X|I7|iv|iv|III|VII7|III|VI|VI|VI|VI|VI|X|IV7|VII|VII|VIImaj7|v7|i|IV|VII|VII|i|i|iv|iv|X|I7|iv|iv|III|VI|X|V7|iv|VII|III|III|VI7|i|i|iv|iv|iv|X|I7|iv|iv|III|X|V7|VI7|X|V7|i|V|v|IV|iv|V|N|i|iv|iv|Imaj7|Imaj7|N|N|N
1039,Girl I m Gonna Miss You,Milli Vanilli,1989-09-02,N|N|N|I|I|V|V|V|I|I|V|V|I|I|V|V|I|I|V|V|IV|IV|I|IV|I|ii|I|IV|IV|V|V|N|IV|V|I|V|ii|I|IV|vi|V|V|I|V|ii|I|IV|vi|V|V|V|I|I|V|V|V|I|I|V|V|V|I|I|V|V|I|I|V|V7|IV|IV|I|IV|I|ii|I|IV|IV|V|V|N|IV|V|I|V|ii|I|IV|vi|V|I|V|ii|I|IV|vi|V|V|I|V|ii|I|IV|vi|V|V|N
1040,Lay Down Sally,Eric Clapton,1978-05-20,N|I|I7|I|I|I|I7|I|I|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|IV|IV|I7|I7|I7|I7|IV|IV|V|V|I|I|IV|IV|V|V|I|I|I|I|IV|IV|V|V|I|I|I|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|IV|IV|I7|I7|I7|I7|IV|IV|V|V|I|I|IV|IV|V|V|I|I|I|I|IV|IV|V|V|I|I|I|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|IV|IV|I7|I7|I7|I7|IV|IV|V|V|I|I|IV|IV|V|V|I|I|I|I|IV|IV|V|V|I|I|I|I|IV|IV|V|V|I|I|I|I|IV|IV|V|V|I|I|I|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|I7|N|N|N
1041,It Keeps Right On A-Hurtin',Johnny Tillotson,1962-06-09,N|V7|V7|I|IV|I|V|I|I7|IV|IV|I|I|V7|V7|I|I7|IV|IV|V7|V7|I|IV|I|V7|V7|IV|IV|V7|V7|IV|I|I|I7|IV|IV|V7|V7|I|IV|I|V|I|I7|IV|IV|I|I|V7|V7|I|I7|IV|IV|V7|V7|I|IV|I|V7|V7|IV|IV|V7|V7|IV|I|I|I7|IV|IV|V7|V7|I|IV|IV|I|ii7|ii7|I|I|N|N|N
1042,Oh Me Oh My (I'm A Fool For You Baby),Aretha Franklin,1972-01-22,N|X|Imaj7|X|Imaj7|Imaj7|X|V7|Imaj7|ii7|I|IVmaj7|V7|Imaj7|ii7|I7|IV|V7|I|vi7|bVI|X|V7|X|V7|Imaj7|ii7|I|IVmaj7|V7|Imaj7|ii7|I7|IVmaj7|V7|Imaj7|iii7|vi7|bVI|X|IV|V7|I|iii7|vi7|IV|V7|I|iii7|vi7|IV|V7|I|iii7|vi7|bVI|X|X|V7|Imaj7|ii7|I|IVmaj7|V7|Imaj7|ii7|I7|IVmaj7|V7|Imaj7|iii7|vi7|bVI|X|IV|V7|I|iii7|vi7|IV|V7|I|iii7|vi7|IV|V7|I|iii7|vi7|bVI|X|bVI|X|bVI|X|IV|V7|I|iii7|vi7|IV|V7|I|iii7|vi7|vi7|N
1043,Is There Something I Should Know,Duran Duran,1983-09-10,N|X|X|X|X|X|X|X|X|X|I|I|I|I|I|I|I|I|I|I|I|I|IV|bVII|I|I|I|I|I|I|I|I|I|I|I|I|I|IV|bVII|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|IV|bVII|I|I|IV|bVII|bIII|bVII|I|bIII|bVII|X|X|IV|I|bIII|bVII|X|X|IV|IV|bVII|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|IV|bVII|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|I|IV|bVII|I|I|IV|bVII|bIII|bVII|I|bIII|bVII|X|X|IV|I|bIII|bVII|X|X|IV|IV|bVII|I|I|I|I|I|vi|bVII|I|ii|vi|bVII|I|ii|vi|bVII|I|bVII|bVII|bVII|X|IV|bVII|X|IV|bVII|X|IV|bVII|X|IV|bVII|X|IV|bVII|X|IV|bVII|X|IV|bVII|X|IV|bVII|X|IV|bVII|X|IV|bVII|X|IV|bVII|X|IV|bVII|bVII|N
1044,I've Passed This Way Before,Jimmy Ruffin,1967-01-07,N|IV|V|I|I|IV|V|I|iii|iii|ii|ii|ii|IV|V|I|I|iii|iii|ii|ii|ii|IV|V|I|I|iii|iii|ii|ii|ii|IV|V|I|I|iii|iii|ii|ii|ii|IV|V|I|I|IV|V|V|I|iii|vi|IV|V|I|iii|vi|IV|V|I|iii|vi|IV|V|I|iii|vi|VI|I|iii|iii|ii|ii|ii|IV|V|I|I|iii|iii|ii|ii|ii|IV|V|I|I|iii|vi|IV|V|I|iii|vi|IV|V|I|iii|vi|IV|V|I|iii|vi|IV|V|I|I|V|V|bVI|I|iii|iii|ii|ii|ii|IV|V|I|I|iii|iii|ii|ii|ii|IV|V|I|I|iii|iii|ii|ii|ii|IV|V|I|I|iii|iii|ii|ii|ii|IV|V|I|I|N
1045,Count On Me,Jefferson Starship,1978-04-15,N|N|V|vi|V|I|V|IV|VI7|ii7|V|V|I|V|IV|VI7|ii7|V|I|V|IV|VI7|ii7|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|V|IV|IV|IV|I|V|IV|VI7|ii7|V|I|V|IV|VI7|ii7|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|V|IV|IV|III|III|III|vi|vi|ii7|V|V|I|V|IV|VI7|ii7|V|V|I|V|IV|VI7|ii7|V|I|V|IV|VI7|ii7|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|V|N
1046,Jamie,Eddie Holland,1962-02-03,N|V7|V7|I|vi|ii7|V7|I|vi|ii7|V7|V7|I|V7|I|I7|IV|IV|II7|II7|I|vi|IV|V7|I|vi|IV|V7|I|vi|IV|V7|V7|I|V7|I|I7|IV|IV|II7|II7|I|vi|IV|V7|I|vi|IV|V7|I|vi|IV|V7|I|IV|I7|IV|IV|III|III|IV|IV|II|V7|V7|I|V7|I|I7|IV|IV|II7|II7|IV|IV|II7|II7|I|vi|IV|V7|I|vi|IV|V7|I|vi|IV|V7|I|IV|I7|I|vi|IV|V7|I|vi|IV|V7|V7|I|vi|IV|V7|V7|N
1048,Hooked On A Feeling,B.J. Thomas,1968-12-14,N|X|X|I7|IV|iv|I|X|X|X|I|V|I7|IV|iv|I|X|X|I|III7|vi|I7|IV|V7|I|Imaj7|vi|V|I|Imaj7|vi7|V|V|I|V|I7|IV|iv|I|X|X|I|V|I7|IV|iv|I|X|V|X|V|I|III7|vi|I7|IV|V7|I|Imaj7|vi|V|I|Imaj7|vi7|V|V|V|I|V|I7|IV|iv|I|III7|vi|I7|IV|V7|I|Imaj7|vi|V|I|Imaj7|vi7|V|V|I|V|I7|IV|iv|I|X|X|I|V|I7|IV|iv|I|X|X|I|V|I7|IV|iv|I|X|X|X|N
1051,My Kinda Lover,Billy Squier,1982-01-09,N|I|I|I|I|I|V|V|I|I|V|V|vi|IV|V|vi|IV|V|vi|IV|V|vi|vi|IV|V|V|vi|vi|vi|I|I|V|V|I|I|V|V|vi|IV|V|vi|IV|V|vi|IV|V|vi|vi|IV|V|vi|V|IV|V|IV|V|IV|V|IV|IV|I|I|V|V|I|I|V|V|vi|IV|V|vi|IV|V|vi|IV|V|vi|vi|IV|V|vi|vi|IV|V|vi|vi|IV|V|vi|vi|IV|V|vi|vi|N
1052,Another Brick In The Wall (Part II),Pink Floyd,1980-07-05,N|N|i|i|i|i|i|i|i|i|i|i|i|i|i|i|IV|IV|IV|IV|i|i|III|VII|i|i|III|VII|i|N|N|N|i|i|i|i|i|i|i|i|i|i|i|i|IV|IV|IV|IV|i|i|III|VII|i|i|III|VII|i|i|i|i|i|i|i|i|i|i|i|VII|VII|i|i|VII|VII|i|i|IV7|IV7|i|i|IV7|IV7|i|i|X|X|VI|VI|X|X|X|X|N|N|N|N|N|N|N|N|N|N|N|N
